"category","effect_primary","effect_categories","id","name","details","effect_sources","attribute_effects","passive_ids","passive_triggers","duration","duration_label","type","estimate","estimate_label","group","control_type","flags","immune_abilities","has_anti_need","has_fake_need","buff_tag","icon"
"persistent","attack","attack","21081402","Hiệu ứng cộng thêm Tấn công","Tấn công Ngoại công và Tấn công toàn bộ Thuộc tính#Y+1.5%#E","attr:MAX_PRO_ATK_A_RATE; attr:MAX_PRO_ATK_B_RATE; attr:MAX_PRO_ATK_C_RATE; attr:MAX_PRO_ATK_D_RATE; attr:MAX_PRO_ATK_E_RATE; attr:MAX_W_ATK_RATE; attr:MIN_PRO_ATK_A_RATE; attr:MIN_PRO_ATK_B_RATE; attr:MIN_PRO_ATK_C_RATE; attr:MIN_PRO_ATK_D_RATE; attr:MIN_PRO_ATK_E_RATE; attr:MIN_W_ATK_RATE","MAX_PRO_ATK_A_RATE; MAX_PRO_ATK_B_RATE; MAX_PRO_ATK_C_RATE; MAX_PRO_ATK_D_RATE; MAX_PRO_ATK_E_RATE; MAX_W_ATK_RATE; MIN_PRO_ATK_A_RATE; MIN_PRO_ATK_B_RATE; MIN_PRO_ATK_C_RATE; MIN_PRO_ATK_D_RATE; MIN_PRO_ATK_E_RATE; MIN_W_ATK_RATE","","","-1.0","infinite","2","1","buff","","","show=2; client_display=1","","1","","","buff_qianggong.png"
"persistent","attack","attack","21081403","Hiệu ứng cộng thêm Tấn công","Tấn công Ngoại công và Tấn công toàn bộ Thuộc tính#Y+2.25%#E","attr:MAX_PRO_ATK_A_RATE; attr:MAX_PRO_ATK_B_RATE; attr:MAX_PRO_ATK_C_RATE; attr:MAX_PRO_ATK_D_RATE; attr:MAX_PRO_ATK_E_RATE; attr:MAX_W_ATK_RATE; attr:MIN_PRO_ATK_A_RATE; attr:MIN_PRO_ATK_B_RATE; attr:MIN_PRO_ATK_C_RATE; attr:MIN_PRO_ATK_D_RATE; attr:MIN_PRO_ATK_E_RATE; attr:MIN_W_ATK_RATE","MAX_PRO_ATK_A_RATE; MAX_PRO_ATK_B_RATE; MAX_PRO_ATK_C_RATE; MAX_PRO_ATK_D_RATE; MAX_PRO_ATK_E_RATE; MAX_W_ATK_RATE; MIN_PRO_ATK_A_RATE; MIN_PRO_ATK_B_RATE; MIN_PRO_ATK_C_RATE; MIN_PRO_ATK_D_RATE; MIN_PRO_ATK_E_RATE; MIN_W_ATK_RATE","","","-1.0","infinite","2","1","buff","","","show=2; client_display=1","","1","","","buff_qianggong.png"
"persistent","attack","attack","21081404","Hiệu ứng cộng thêm Tấn công","Tấn công Ngoại công và Tấn công toàn bộ Thuộc tính#Y+3%#E","attr:MAX_PRO_ATK_A_RATE; attr:MAX_PRO_ATK_B_RATE; attr:MAX_PRO_ATK_C_RATE; attr:MAX_PRO_ATK_D_RATE; attr:MAX_PRO_ATK_E_RATE; attr:MAX_W_ATK_RATE; attr:MIN_PRO_ATK_A_RATE; attr:MIN_PRO_ATK_B_RATE; attr:MIN_PRO_ATK_C_RATE; attr:MIN_PRO_ATK_D_RATE; attr:MIN_PRO_ATK_E_RATE; attr:MIN_W_ATK_RATE","MAX_PRO_ATK_A_RATE; MAX_PRO_ATK_B_RATE; MAX_PRO_ATK_C_RATE; MAX_PRO_ATK_D_RATE; MAX_PRO_ATK_E_RATE; MAX_W_ATK_RATE; MIN_PRO_ATK_A_RATE; MIN_PRO_ATK_B_RATE; MIN_PRO_ATK_C_RATE; MIN_PRO_ATK_D_RATE; MIN_PRO_ATK_E_RATE; MIN_W_ATK_RATE","","","-1.0","infinite","2","1","buff","","","show=2; client_display=1","","1","","","buff_qianggong.png"
"persistent","attack","attack","21081405","Hiệu ứng cộng thêm Tấn công","Tấn công Ngoại công và Tấn công toàn bộ Thuộc tính#Y+3.75%#E","attr:MAX_PRO_ATK_A_RATE; attr:MAX_PRO_ATK_B_RATE; attr:MAX_PRO_ATK_C_RATE; attr:MAX_PRO_ATK_D_RATE; attr:MAX_PRO_ATK_E_RATE; attr:MAX_W_ATK_RATE; attr:MIN_PRO_ATK_A_RATE; attr:MIN_PRO_ATK_B_RATE; attr:MIN_PRO_ATK_C_RATE; attr:MIN_PRO_ATK_D_RATE; attr:MIN_PRO_ATK_E_RATE; attr:MIN_W_ATK_RATE","MAX_PRO_ATK_A_RATE; MAX_PRO_ATK_B_RATE; MAX_PRO_ATK_C_RATE; MAX_PRO_ATK_D_RATE; MAX_PRO_ATK_E_RATE; MAX_W_ATK_RATE; MIN_PRO_ATK_A_RATE; MIN_PRO_ATK_B_RATE; MIN_PRO_ATK_C_RATE; MIN_PRO_ATK_D_RATE; MIN_PRO_ATK_E_RATE; MIN_W_ATK_RATE","","","-1.0","infinite","2","1","buff","","","show=2; client_display=1","","1","","","buff_qianggong.png"
"persistent","attack","attack","21081406","Hiệu ứng cộng thêm Tấn công","Tấn công ngoại công và tấn công toàn thuộc tính#Y+4.5%#E","attr:MAX_PRO_ATK_A_RATE; attr:MAX_PRO_ATK_B_RATE; attr:MAX_PRO_ATK_C_RATE; attr:MAX_PRO_ATK_D_RATE; attr:MAX_PRO_ATK_E_RATE; attr:MAX_W_ATK_RATE; attr:MIN_PRO_ATK_A_RATE; attr:MIN_PRO_ATK_B_RATE; attr:MIN_PRO_ATK_C_RATE; attr:MIN_PRO_ATK_D_RATE; attr:MIN_PRO_ATK_E_RATE; attr:MIN_W_ATK_RATE","MAX_PRO_ATK_A_RATE; MAX_PRO_ATK_B_RATE; MAX_PRO_ATK_C_RATE; MAX_PRO_ATK_D_RATE; MAX_PRO_ATK_E_RATE; MAX_W_ATK_RATE; MIN_PRO_ATK_A_RATE; MIN_PRO_ATK_B_RATE; MIN_PRO_ATK_C_RATE; MIN_PRO_ATK_D_RATE; MIN_PRO_ATK_E_RATE; MIN_W_ATK_RATE","","","-1.0","infinite","2","1","buff","","","show=2; client_display=1","","1","","","buff_qianggong.png"
"persistent","attack","attack","21081407","Hiệu ứng cộng thêm Tấn công","Tấn công ngoại công và tấn công toàn thuộc tính#Y+5.25%#E","attr:MAX_PRO_ATK_A_RATE; attr:MAX_PRO_ATK_B_RATE; attr:MAX_PRO_ATK_C_RATE; attr:MAX_PRO_ATK_D_RATE; attr:MAX_PRO_ATK_E_RATE; attr:MAX_W_ATK_RATE; attr:MIN_PRO_ATK_A_RATE; attr:MIN_PRO_ATK_B_RATE; attr:MIN_PRO_ATK_C_RATE; attr:MIN_PRO_ATK_D_RATE; attr:MIN_PRO_ATK_E_RATE; attr:MIN_W_ATK_RATE","MAX_PRO_ATK_A_RATE; MAX_PRO_ATK_B_RATE; MAX_PRO_ATK_C_RATE; MAX_PRO_ATK_D_RATE; MAX_PRO_ATK_E_RATE; MAX_W_ATK_RATE; MIN_PRO_ATK_A_RATE; MIN_PRO_ATK_B_RATE; MIN_PRO_ATK_C_RATE; MIN_PRO_ATK_D_RATE; MIN_PRO_ATK_E_RATE; MIN_W_ATK_RATE","","","-1.0","infinite","2","1","buff","","","show=2; client_display=1","","1","","","buff_qianggong.png"
"persistent","attack","attack","21081408","Hiệu ứng cộng thêm Tấn công","Tấn công ngoại công và tấn công toàn thuộc tính#Y+6%#E","attr:MAX_PRO_ATK_A_RATE; attr:MAX_PRO_ATK_B_RATE; attr:MAX_PRO_ATK_C_RATE; attr:MAX_PRO_ATK_D_RATE; attr:MAX_PRO_ATK_E_RATE; attr:MAX_W_ATK_RATE; attr:MIN_PRO_ATK_A_RATE; attr:MIN_PRO_ATK_B_RATE; attr:MIN_PRO_ATK_C_RATE; attr:MIN_PRO_ATK_D_RATE; attr:MIN_PRO_ATK_E_RATE; attr:MIN_W_ATK_RATE","MAX_PRO_ATK_A_RATE; MAX_PRO_ATK_B_RATE; MAX_PRO_ATK_C_RATE; MAX_PRO_ATK_D_RATE; MAX_PRO_ATK_E_RATE; MAX_W_ATK_RATE; MIN_PRO_ATK_A_RATE; MIN_PRO_ATK_B_RATE; MIN_PRO_ATK_C_RATE; MIN_PRO_ATK_D_RATE; MIN_PRO_ATK_E_RATE; MIN_W_ATK_RATE","","","-1.0","infinite","2","1","buff","","","show=2; client_display=1","","1","","","buff_qianggong.png"
"persistent","attack","attack","21081409","Hiệu ứng cộng thêm Tấn công","Tấn công ngoại công và tấn công toàn thuộc tính#Y+6.75%#E","attr:MAX_PRO_ATK_A_RATE; attr:MAX_PRO_ATK_B_RATE; attr:MAX_PRO_ATK_C_RATE; attr:MAX_PRO_ATK_D_RATE; attr:MAX_PRO_ATK_E_RATE; attr:MAX_W_ATK_RATE; attr:MIN_PRO_ATK_A_RATE; attr:MIN_PRO_ATK_B_RATE; attr:MIN_PRO_ATK_C_RATE; attr:MIN_PRO_ATK_D_RATE; attr:MIN_PRO_ATK_E_RATE; attr:MIN_W_ATK_RATE","MAX_PRO_ATK_A_RATE; MAX_PRO_ATK_B_RATE; MAX_PRO_ATK_C_RATE; MAX_PRO_ATK_D_RATE; MAX_PRO_ATK_E_RATE; MAX_W_ATK_RATE; MIN_PRO_ATK_A_RATE; MIN_PRO_ATK_B_RATE; MIN_PRO_ATK_C_RATE; MIN_PRO_ATK_D_RATE; MIN_PRO_ATK_E_RATE; MIN_W_ATK_RATE","","","-1.0","infinite","2","1","buff","","","show=2; client_display=1","","1","","","buff_qianggong.png"
"persistent","attack","attack","21081410","Hiệu ứng cộng thêm Tấn công","Tấn công ngoại công và tấn công toàn thuộc tính#Y+7.5%#E","attr:MAX_PRO_ATK_A_RATE; attr:MAX_PRO_ATK_B_RATE; attr:MAX_PRO_ATK_C_RATE; attr:MAX_PRO_ATK_D_RATE; attr:MAX_PRO_ATK_E_RATE; attr:MAX_W_ATK_RATE; attr:MIN_PRO_ATK_A_RATE; attr:MIN_PRO_ATK_B_RATE; attr:MIN_PRO_ATK_C_RATE; attr:MIN_PRO_ATK_D_RATE; attr:MIN_PRO_ATK_E_RATE; attr:MIN_W_ATK_RATE","MAX_PRO_ATK_A_RATE; MAX_PRO_ATK_B_RATE; MAX_PRO_ATK_C_RATE; MAX_PRO_ATK_D_RATE; MAX_PRO_ATK_E_RATE; MAX_W_ATK_RATE; MIN_PRO_ATK_A_RATE; MIN_PRO_ATK_B_RATE; MIN_PRO_ATK_C_RATE; MIN_PRO_ATK_D_RATE; MIN_PRO_ATK_E_RATE; MIN_W_ATK_RATE","","","-1.0","infinite","2","1","buff","","","show=2; client_display=1","","1","","","buff_qianggong.png"
"persistent","attack","attack","21081411","Hiệu ứng cộng thêm Tấn công","Tấn công ngoại công và tấn công toàn thuộc tính#Y+8.25%#E","attr:MAX_PRO_ATK_A_RATE; attr:MAX_PRO_ATK_B_RATE; attr:MAX_PRO_ATK_C_RATE; attr:MAX_PRO_ATK_D_RATE; attr:MAX_PRO_ATK_E_RATE; attr:MAX_W_ATK_RATE; attr:MIN_PRO_ATK_A_RATE; attr:MIN_PRO_ATK_B_RATE; attr:MIN_PRO_ATK_C_RATE; attr:MIN_PRO_ATK_D_RATE; attr:MIN_PRO_ATK_E_RATE; attr:MIN_W_ATK_RATE","MAX_PRO_ATK_A_RATE; MAX_PRO_ATK_B_RATE; MAX_PRO_ATK_C_RATE; MAX_PRO_ATK_D_RATE; MAX_PRO_ATK_E_RATE; MAX_W_ATK_RATE; MIN_PRO_ATK_A_RATE; MIN_PRO_ATK_B_RATE; MIN_PRO_ATK_C_RATE; MIN_PRO_ATK_D_RATE; MIN_PRO_ATK_E_RATE; MIN_W_ATK_RATE","","","-1.0","infinite","2","1","buff","","","show=2; client_display=1","","1","","","buff_qianggong.png"
"persistent","attack","attack","21081412","Hiệu ứng cộng thêm Tấn công","Tấn công ngoại công và tấn công toàn thuộc tính#Y+9%#E","attr:MAX_PRO_ATK_A_RATE; attr:MAX_PRO_ATK_B_RATE; attr:MAX_PRO_ATK_C_RATE; attr:MAX_PRO_ATK_D_RATE; attr:MAX_PRO_ATK_E_RATE; attr:MAX_W_ATK_RATE; attr:MIN_PRO_ATK_A_RATE; attr:MIN_PRO_ATK_B_RATE; attr:MIN_PRO_ATK_C_RATE; attr:MIN_PRO_ATK_D_RATE; attr:MIN_PRO_ATK_E_RATE; attr:MIN_W_ATK_RATE","MAX_PRO_ATK_A_RATE; MAX_PRO_ATK_B_RATE; MAX_PRO_ATK_C_RATE; MAX_PRO_ATK_D_RATE; MAX_PRO_ATK_E_RATE; MAX_W_ATK_RATE; MIN_PRO_ATK_A_RATE; MIN_PRO_ATK_B_RATE; MIN_PRO_ATK_C_RATE; MIN_PRO_ATK_D_RATE; MIN_PRO_ATK_E_RATE; MIN_W_ATK_RATE","","","-1.0","infinite","2","1","buff","","","show=2; client_display=1","","1","","","buff_qianggong.png"
"persistent","attack","attack","21081413","Hiệu ứng cộng thêm Tấn công","Tấn công ngoại công và tấn công toàn thuộc tính#Y+9.75%#E","attr:MAX_PRO_ATK_A_RATE; attr:MAX_PRO_ATK_B_RATE; attr:MAX_PRO_ATK_C_RATE; attr:MAX_PRO_ATK_D_RATE; attr:MAX_PRO_ATK_E_RATE; attr:MAX_W_ATK_RATE; attr:MIN_PRO_ATK_A_RATE; attr:MIN_PRO_ATK_B_RATE; attr:MIN_PRO_ATK_C_RATE; attr:MIN_PRO_ATK_D_RATE; attr:MIN_PRO_ATK_E_RATE; attr:MIN_W_ATK_RATE","MAX_PRO_ATK_A_RATE; MAX_PRO_ATK_B_RATE; MAX_PRO_ATK_C_RATE; MAX_PRO_ATK_D_RATE; MAX_PRO_ATK_E_RATE; MAX_W_ATK_RATE; MIN_PRO_ATK_A_RATE; MIN_PRO_ATK_B_RATE; MIN_PRO_ATK_C_RATE; MIN_PRO_ATK_D_RATE; MIN_PRO_ATK_E_RATE; MIN_W_ATK_RATE","","","-1.0","infinite","2","1","buff","","","show=2; client_display=1","","1","","","buff_qianggong.png"
"persistent","attack","attack","21081414","Hiệu ứng cộng thêm Tấn công","Tấn công ngoại công và tấn công toàn thuộc tính#Y+10.5%#E","attr:MAX_PRO_ATK_A_RATE; attr:MAX_PRO_ATK_B_RATE; attr:MAX_PRO_ATK_C_RATE; attr:MAX_PRO_ATK_D_RATE; attr:MAX_PRO_ATK_E_RATE; attr:MAX_W_ATK_RATE; attr:MIN_PRO_ATK_A_RATE; attr:MIN_PRO_ATK_B_RATE; attr:MIN_PRO_ATK_C_RATE; attr:MIN_PRO_ATK_D_RATE; attr:MIN_PRO_ATK_E_RATE; attr:MIN_W_ATK_RATE","MAX_PRO_ATK_A_RATE; MAX_PRO_ATK_B_RATE; MAX_PRO_ATK_C_RATE; MAX_PRO_ATK_D_RATE; MAX_PRO_ATK_E_RATE; MAX_W_ATK_RATE; MIN_PRO_ATK_A_RATE; MIN_PRO_ATK_B_RATE; MIN_PRO_ATK_C_RATE; MIN_PRO_ATK_D_RATE; MIN_PRO_ATK_E_RATE; MIN_W_ATK_RATE","","","-1.0","infinite","2","1","buff","","","show=2; client_display=1","","1","","","buff_qianggong.png"
"persistent","attack","attack","21081415","Hiệu ứng cộng thêm Tấn công","Tấn công ngoại công và tấn công toàn thuộc tính#Y+11.25%#E","attr:MAX_PRO_ATK_A_RATE; attr:MAX_PRO_ATK_B_RATE; attr:MAX_PRO_ATK_C_RATE; attr:MAX_PRO_ATK_D_RATE; attr:MAX_PRO_ATK_E_RATE; attr:MAX_W_ATK_RATE; attr:MIN_PRO_ATK_A_RATE; attr:MIN_PRO_ATK_B_RATE; attr:MIN_PRO_ATK_C_RATE; attr:MIN_PRO_ATK_D_RATE; attr:MIN_PRO_ATK_E_RATE; attr:MIN_W_ATK_RATE","MAX_PRO_ATK_A_RATE; MAX_PRO_ATK_B_RATE; MAX_PRO_ATK_C_RATE; MAX_PRO_ATK_D_RATE; MAX_PRO_ATK_E_RATE; MAX_W_ATK_RATE; MIN_PRO_ATK_A_RATE; MIN_PRO_ATK_B_RATE; MIN_PRO_ATK_C_RATE; MIN_PRO_ATK_D_RATE; MIN_PRO_ATK_E_RATE; MIN_W_ATK_RATE","","","-1.0","infinite","2","1","buff","","","show=2; client_display=1","","1","","","buff_qianggong.png"
"persistent","attack","attack","21081416","Hiệu ứng cộng thêm Tấn công","Tấn công ngoại công và tấn công toàn thuộc tính#Y+12%#E","attr:MAX_PRO_ATK_A_RATE; attr:MAX_PRO_ATK_B_RATE; attr:MAX_PRO_ATK_C_RATE; attr:MAX_PRO_ATK_D_RATE; attr:MAX_PRO_ATK_E_RATE; attr:MAX_W_ATK_RATE; attr:MIN_PRO_ATK_A_RATE; attr:MIN_PRO_ATK_B_RATE; attr:MIN_PRO_ATK_C_RATE; attr:MIN_PRO_ATK_D_RATE; attr:MIN_PRO_ATK_E_RATE; attr:MIN_W_ATK_RATE","MAX_PRO_ATK_A_RATE; MAX_PRO_ATK_B_RATE; MAX_PRO_ATK_C_RATE; MAX_PRO_ATK_D_RATE; MAX_PRO_ATK_E_RATE; MAX_W_ATK_RATE; MIN_PRO_ATK_A_RATE; MIN_PRO_ATK_B_RATE; MIN_PRO_ATK_C_RATE; MIN_PRO_ATK_D_RATE; MIN_PRO_ATK_E_RATE; MIN_W_ATK_RATE","","","-1.0","infinite","2","1","buff","","","show=2; client_display=1","","1","","","buff_qianggong.png"
"persistent","attack","attack","21081417","Hiệu ứng cộng thêm Tấn công","Tấn công ngoại công và tấn công toàn thuộc tính#Y+12.75%#E","attr:MAX_PRO_ATK_A_RATE; attr:MAX_PRO_ATK_B_RATE; attr:MAX_PRO_ATK_C_RATE; attr:MAX_PRO_ATK_D_RATE; attr:MAX_PRO_ATK_E_RATE; attr:MAX_W_ATK_RATE; attr:MIN_PRO_ATK_A_RATE; attr:MIN_PRO_ATK_B_RATE; attr:MIN_PRO_ATK_C_RATE; attr:MIN_PRO_ATK_D_RATE; attr:MIN_PRO_ATK_E_RATE; attr:MIN_W_ATK_RATE","MAX_PRO_ATK_A_RATE; MAX_PRO_ATK_B_RATE; MAX_PRO_ATK_C_RATE; MAX_PRO_ATK_D_RATE; MAX_PRO_ATK_E_RATE; MAX_W_ATK_RATE; MIN_PRO_ATK_A_RATE; MIN_PRO_ATK_B_RATE; MIN_PRO_ATK_C_RATE; MIN_PRO_ATK_D_RATE; MIN_PRO_ATK_E_RATE; MIN_W_ATK_RATE","","","-1.0","infinite","2","1","buff","","","show=2; client_display=1","","1","","","buff_qianggong.png"
"persistent","attack","attack","21081418","Hiệu ứng cộng thêm Tấn công","Tấn công ngoại công và tấn công toàn thuộc tính#Y+13.5%#E","attr:MAX_PRO_ATK_A_RATE; attr:MAX_PRO_ATK_B_RATE; attr:MAX_PRO_ATK_C_RATE; attr:MAX_PRO_ATK_D_RATE; attr:MAX_PRO_ATK_E_RATE; attr:MAX_W_ATK_RATE; attr:MIN_PRO_ATK_A_RATE; attr:MIN_PRO_ATK_B_RATE; attr:MIN_PRO_ATK_C_RATE; attr:MIN_PRO_ATK_D_RATE; attr:MIN_PRO_ATK_E_RATE; attr:MIN_W_ATK_RATE","MAX_PRO_ATK_A_RATE; MAX_PRO_ATK_B_RATE; MAX_PRO_ATK_C_RATE; MAX_PRO_ATK_D_RATE; MAX_PRO_ATK_E_RATE; MAX_W_ATK_RATE; MIN_PRO_ATK_A_RATE; MIN_PRO_ATK_B_RATE; MIN_PRO_ATK_C_RATE; MIN_PRO_ATK_D_RATE; MIN_PRO_ATK_E_RATE; MIN_W_ATK_RATE","","","-1.0","infinite","2","1","buff","","","show=2; client_display=1","","1","","","buff_qianggong.png"
"persistent","attack","attack","21081419","Hiệu ứng cộng thêm Tấn công","Tấn công ngoại công và tấn công toàn thuộc tính#Y+14.25%#E","attr:MAX_PRO_ATK_A_RATE; attr:MAX_PRO_ATK_B_RATE; attr:MAX_PRO_ATK_C_RATE; attr:MAX_PRO_ATK_D_RATE; attr:MAX_PRO_ATK_E_RATE; attr:MAX_W_ATK_RATE; attr:MIN_PRO_ATK_A_RATE; attr:MIN_PRO_ATK_B_RATE; attr:MIN_PRO_ATK_C_RATE; attr:MIN_PRO_ATK_D_RATE; attr:MIN_PRO_ATK_E_RATE; attr:MIN_W_ATK_RATE","MAX_PRO_ATK_A_RATE; MAX_PRO_ATK_B_RATE; MAX_PRO_ATK_C_RATE; MAX_PRO_ATK_D_RATE; MAX_PRO_ATK_E_RATE; MAX_W_ATK_RATE; MIN_PRO_ATK_A_RATE; MIN_PRO_ATK_B_RATE; MIN_PRO_ATK_C_RATE; MIN_PRO_ATK_D_RATE; MIN_PRO_ATK_E_RATE; MIN_W_ATK_RATE","","","-1.0","infinite","2","1","buff","","","show=2; client_display=1","","1","","","buff_qianggong.png"
"persistent","attack","attack","21081420","Hiệu ứng cộng thêm Tấn công","Tấn công ngoại công và tấn công toàn thuộc tính#Y+15%#E","attr:MAX_PRO_ATK_A_RATE; attr:MAX_PRO_ATK_B_RATE; attr:MAX_PRO_ATK_C_RATE; attr:MAX_PRO_ATK_D_RATE; attr:MAX_PRO_ATK_E_RATE; attr:MAX_W_ATK_RATE; attr:MIN_PRO_ATK_A_RATE; attr:MIN_PRO_ATK_B_RATE; attr:MIN_PRO_ATK_C_RATE; attr:MIN_PRO_ATK_D_RATE; attr:MIN_PRO_ATK_E_RATE; attr:MIN_W_ATK_RATE","MAX_PRO_ATK_A_RATE; MAX_PRO_ATK_B_RATE; MAX_PRO_ATK_C_RATE; MAX_PRO_ATK_D_RATE; MAX_PRO_ATK_E_RATE; MAX_W_ATK_RATE; MIN_PRO_ATK_A_RATE; MIN_PRO_ATK_B_RATE; MIN_PRO_ATK_C_RATE; MIN_PRO_ATK_D_RATE; MIN_PRO_ATK_E_RATE; MIN_W_ATK_RATE","","","-1.0","infinite","2","1","buff","","","show=2; client_display=1","","1","","","buff_qianggong.png"
"persistent","attack","attack","21081421","Hiệu ứng cộng thêm Tấn công","Tăng15% tấn công và tấn công toàn thuộc tính.","attr:MAX_PRO_ATK_A_RATE; attr:MAX_PRO_ATK_B_RATE; attr:MAX_PRO_ATK_C_RATE; attr:MAX_PRO_ATK_D_RATE; attr:MAX_PRO_ATK_E_RATE; attr:MAX_W_ATK_RATE; attr:MIN_PRO_ATK_A_RATE; attr:MIN_PRO_ATK_B_RATE; attr:MIN_PRO_ATK_C_RATE; attr:MIN_PRO_ATK_D_RATE; attr:MIN_PRO_ATK_E_RATE; attr:MIN_W_ATK_RATE","MAX_PRO_ATK_A_RATE; MAX_PRO_ATK_B_RATE; MAX_PRO_ATK_C_RATE; MAX_PRO_ATK_D_RATE; MAX_PRO_ATK_E_RATE; MAX_W_ATK_RATE; MIN_PRO_ATK_A_RATE; MIN_PRO_ATK_B_RATE; MIN_PRO_ATK_C_RATE; MIN_PRO_ATK_D_RATE; MIN_PRO_ATK_E_RATE; MIN_W_ATK_RATE","","","-1.0","infinite","2","1","buff","","","show=2; client_display=1","","1","","","buff_qianggong.png"
"persistent","attack","attack","21081801","Hiệu ứng cộng thêm Tấn công","Tấn công ngoại công và tấn công toàn thuộc tính#Y+0.75%#E","attr:MAX_PRO_ATK_A_RATE; attr:MAX_PRO_ATK_B_RATE; attr:MAX_PRO_ATK_C_RATE; attr:MAX_PRO_ATK_D_RATE; attr:MAX_PRO_ATK_E_RATE; attr:MAX_W_ATK_RATE; attr:MIN_PRO_ATK_A_RATE; attr:MIN_PRO_ATK_B_RATE; attr:MIN_PRO_ATK_C_RATE; attr:MIN_PRO_ATK_D_RATE; attr:MIN_PRO_ATK_E_RATE; attr:MIN_W_ATK_RATE","MAX_PRO_ATK_A_RATE; MAX_PRO_ATK_B_RATE; MAX_PRO_ATK_C_RATE; MAX_PRO_ATK_D_RATE; MAX_PRO_ATK_E_RATE; MAX_W_ATK_RATE; MIN_PRO_ATK_A_RATE; MIN_PRO_ATK_B_RATE; MIN_PRO_ATK_C_RATE; MIN_PRO_ATK_D_RATE; MIN_PRO_ATK_E_RATE; MIN_W_ATK_RATE","","","-1.0","infinite","2","1","buff","","","show=2; client_display=1","","1","","","buff_qianggong.png"
"persistent","attack","attack","21081802","Hiệu ứng cộng thêm Tấn công","Tấn công ngoại công và tấn công toàn thuộc tính#Y+1.5%#E","attr:MAX_PRO_ATK_A_RATE; attr:MAX_PRO_ATK_B_RATE; attr:MAX_PRO_ATK_C_RATE; attr:MAX_PRO_ATK_D_RATE; attr:MAX_PRO_ATK_E_RATE; attr:MAX_W_ATK_RATE; attr:MIN_PRO_ATK_A_RATE; attr:MIN_PRO_ATK_B_RATE; attr:MIN_PRO_ATK_C_RATE; attr:MIN_PRO_ATK_D_RATE; attr:MIN_PRO_ATK_E_RATE; attr:MIN_W_ATK_RATE","MAX_PRO_ATK_A_RATE; MAX_PRO_ATK_B_RATE; MAX_PRO_ATK_C_RATE; MAX_PRO_ATK_D_RATE; MAX_PRO_ATK_E_RATE; MAX_W_ATK_RATE; MIN_PRO_ATK_A_RATE; MIN_PRO_ATK_B_RATE; MIN_PRO_ATK_C_RATE; MIN_PRO_ATK_D_RATE; MIN_PRO_ATK_E_RATE; MIN_W_ATK_RATE","","","-1.0","infinite","2","1","buff","","","show=2; client_display=1","","1","","","buff_qianggong.png"
"persistent","attack","attack","21081803","Hiệu ứng cộng thêm Tấn công","Tấn công ngoại công và tấn công toàn thuộc tính#Y+2.25%#E","attr:MAX_PRO_ATK_A_RATE; attr:MAX_PRO_ATK_B_RATE; attr:MAX_PRO_ATK_C_RATE; attr:MAX_PRO_ATK_D_RATE; attr:MAX_PRO_ATK_E_RATE; attr:MAX_W_ATK_RATE; attr:MIN_PRO_ATK_A_RATE; attr:MIN_PRO_ATK_B_RATE; attr:MIN_PRO_ATK_C_RATE; attr:MIN_PRO_ATK_D_RATE; attr:MIN_PRO_ATK_E_RATE; attr:MIN_W_ATK_RATE","MAX_PRO_ATK_A_RATE; MAX_PRO_ATK_B_RATE; MAX_PRO_ATK_C_RATE; MAX_PRO_ATK_D_RATE; MAX_PRO_ATK_E_RATE; MAX_W_ATK_RATE; MIN_PRO_ATK_A_RATE; MIN_PRO_ATK_B_RATE; MIN_PRO_ATK_C_RATE; MIN_PRO_ATK_D_RATE; MIN_PRO_ATK_E_RATE; MIN_W_ATK_RATE","","","-1.0","infinite","2","1","buff","","","show=2; client_display=1","","1","","","buff_qianggong.png"
"persistent","attack","attack","21081804","Hiệu ứng cộng thêm Tấn công","Tấn công ngoại công và tấn công toàn thuộc tính#Y+3%#E","attr:MAX_PRO_ATK_A_RATE; attr:MAX_PRO_ATK_B_RATE; attr:MAX_PRO_ATK_C_RATE; attr:MAX_PRO_ATK_D_RATE; attr:MAX_PRO_ATK_E_RATE; attr:MAX_W_ATK_RATE; attr:MIN_PRO_ATK_A_RATE; attr:MIN_PRO_ATK_B_RATE; attr:MIN_PRO_ATK_C_RATE; attr:MIN_PRO_ATK_D_RATE; attr:MIN_PRO_ATK_E_RATE; attr:MIN_W_ATK_RATE","MAX_PRO_ATK_A_RATE; MAX_PRO_ATK_B_RATE; MAX_PRO_ATK_C_RATE; MAX_PRO_ATK_D_RATE; MAX_PRO_ATK_E_RATE; MAX_W_ATK_RATE; MIN_PRO_ATK_A_RATE; MIN_PRO_ATK_B_RATE; MIN_PRO_ATK_C_RATE; MIN_PRO_ATK_D_RATE; MIN_PRO_ATK_E_RATE; MIN_W_ATK_RATE","","","-1.0","infinite","2","1","buff","","","show=2; client_display=1","","1","","","buff_qianggong.png"
